MapRefNo,GrLivArea,SalePrice,MSSubClass,MSZoning,LotFrontage,LotArea,Street,Alley,LotShape,LandContour,Utilities,LotConfig,LandSlope,Neighborhood,Condition1,Condition2,BldgType,HouseStyle,OverallQual,OverallCond,YearBuilt,YearRemodAdd,RoofStyle,RoofMatl,Exterior1st,Exterior2nd,MasVnrType,MasVnrArea,ExterQual,ExterCond,Foundation,BsmtQual,BsmtCond,BsmtExposure,BsmtFinType1,BsmtFinSF1,BsmtFinType2,BsmtFinSF2,BsmtUnfSF,TotalBsmtSF,Heating,HeatingQC,CentralAir,Electrical,1stFlrSF,2ndFlrSF,LowQualFinSF,BsmtFullBath,BsmtHalfBath,FullBath,HalfBath,BedroomAbvGr,KitchenAbvGr,KitchenQual,TotRmsAbvGrd,Functional,Fireplaces,FireplaceQu,GarageType,GarageYrBlt,GarageFinish,GarageCars,GarageArea,GarageQual,GarageCond,PavedDrive,WoodDeckSF,OpenPorchSF,EnclosedPorch,3SsnPorch,ScreenPorch,PoolArea,PoolQC,Fence,MiscFeature,MiscVal,MoSold,YrSold,SaleType,SaleCondition,Renovated,latitude,longitude,isu_dist,airport_dist,downtown_dist,price_per_area
532351140,1902,5.049218022670181,DUPLEX - ALL STYLES AND AGES,RM,1.8325089127062364,17.93236611582964,1.0,None,3.0,Lvl,AllPub,Inside,2.0,Sawyer,RRAe,Norm,Duplex,1.5Fin,6,5,1978,1978,Gable,CompShg,VinylSd,VinylSd,None,0.0,0.8725028398084707,2.0,Slab,0.0,0.3782424304582994,0.0,0.0,0.0,0.0,0.0,0.0,0.0,GasA,2.191491427869529,1.0,SBrkr,1318,584,0,0.0,0.0,2,0,4,2,0.9106778858731488,8,7.0,0,0.0,Attchd,1978.0,1.1946754417305403,2.0,539.0,2.11249557097178,3.0,2.0,0,0,0,0,0,0,0.08467418783409197,0.0,None,0,4,2010,WD ,Normal,No,42.036373,-93.677215,1.774804474869936,4.252272222192415,3.1234978019596897,58.885383806519464
923275140,833,5.049218022670181,1-STORY 1946 & NEWER ALL STYLES,RL,1.8716458955598096,17.874343469141248,1.0,None,0.9017818831033207,Lvl,AllPub,Corner,2.0,Mitchel,Norm,Norm,1Fam,1Story,5,5,1985,1985,Gable,CompShg,HdBoard,Plywood,None,0.0,0.8725028398084707,2.0,CBlock,1.2746243075610355,2.4341454443074553,1.8576374438380683,3.1799343302297918,625.0,4.119873494213048,0.0,208.0,833.0,GasA,4.0,1.0,SBrkr,833,0,0,1.0,0.0,1,0,3,1,0.9106778858731488,5,7.0,0,0.0,None,1985.0,0.0,0.0,0.0,0.2510801201739916,0.0,2.0,0,0,0,0,0,0,0.08467418783409197,0.6756228875617447,None,0,3,2009,WD ,Normal,No,41.98822925075457,-93.60403583073959,3.4452514054447967,0.9422709894387706,2.7282427105293325,134.45378151260505
908275090,1346,5.049218022670181,1.5 STORY FINISHED ALL AGES,RL,1.845098040014257,18.896300050546273,1.0,None,3.0,Lvl,AllPub,Inside,2.0,Edwards,Norm,Norm,1Fam,2Story,4,7,1910,2000,Gable,CompShg,MetalSd,HdBoard,None,0.0,0.8725028398084707,2.0,CBlock,0.377374015537109,2.4341454443074553,1.8576374438380683,3.3676872539035188,0.0,4.119873494213048,0.0,560.0,560.0,GasA,2.6953520732144733,0.0,SBrkr,796,550,0,0.0,0.0,1,1,2,1,0.9106778858731488,6,6.49325756947896,0,0.0,Detchd,1950.0,1.1946754417305403,1.0,384.0,0.6755551026356104,3.0,2.0,168,24,0,0,0,0,0.08467418783409197,0.6816695427368913,None,0,5,2007,WD ,Normal,Yes,42.019569809325894,-93.66463091019884,1.1786793036866832,2.9708625310824464,2.444187796359968,83.20950965824666
527451320,1302,5.049218022670181,2-STORY PUD - 1946 & NEWER,RM,1.3222192947339193,12.8055666226575,1.0,None,3.0,Lvl,AllPub,Inside,2.0,BrDale,Norm,Norm,Twnhs,2Story,5,5,1971,1971,Gable,CompShg,HdBoard,HdBoard,BrkFace,142.0,0.8725028398084707,2.0,CBlock,1.2746243075610355,2.4341454443074553,1.8576374438380683,3.3676872539035188,0.0,4.119873494213048,0.0,630.0,630.0,GasA,2.191491427869529,1.0,SBrkr,630,672,0,0.0,0.0,2,1,3,1,0.9106778858731488,6,7.0,0,0.0,Detchd,1991.0,1.1946754417305403,1.0,280.0,2.11249557097178,3.0,2.0,0,0,0,0,0,0,0.08467418783409197,0.0,None,0,5,2009,COD,Abnorml,No,42.05167520656314,-93.62762874955109,1.859219391700232,4.232757642802989,1.815934528232644,86.02150537634407
527402130,936,5.0488300865283495,1-STORY 1946 & NEWER ALL STYLES,RL,1.8325089127062364,18.42486025311909,1.0,None,3.0,Lvl,AllPub,FR2,2.0,NAmes,Norm,Norm,1Fam,1Story,4,6,1969,1969,Gable,CompShg,HdBoard,HdBoard,BrkFace,72.0,0.8725028398084707,2.0,CBlock,2.754406441726428,2.4341454443074553,2.4316970238237707,2.4720498500137325,252.0,4.119873494213048,0.0,684.0,936.0,GasA,2.191491427869529,1.0,SBrkr,936,0,0,0.0,0.0,1,0,2,1,0.9106778858731488,4,7.0,0,0.0,Attchd,1969.0,1.1946754417305403,1.0,288.0,2.11249557097178,3.0,2.0,16,0,0,0,0,0,0.08467418783409197,0.0,None,0,9,2008,COD,Normal,No,42.05536916392078,-93.62661906122908,2.1098933506721638,4.484156676318496,2.050581201573708,119.55128205128206
527451550,1302,5.048247531803974,2-STORY PUD - 1946 & NEWER,RM,1.3222192947339193,12.8055666226575,1.0,None,3.0,Lvl,AllPub,Inside,2.0,BrDale,Norm,Norm,Twnhs,2Story,5,5,1972,1972,Gable,CompShg,HdBoard,HdBoard,BrkFace,356.0,0.8725028398084707,2.0,CBlock,1.2746243075610355,2.4341454443074553,1.8576374438380683,2.4720498500137325,350.0,4.119873494213048,0.0,280.0,630.0,GasA,2.191491427869529,1.0,SBrkr,630,672,0,0.0,0.0,2,1,3,1,0.9106778858731488,6,7.0,0,0.0,Detchd,1972.0,1.1946754417305403,1.0,264.0,2.11249557097178,3.0,2.0,0,0,0,0,0,0,0.08467418783409197,0.0,None,0,12,2008,WD ,Normal,No,42.051663796363,-93.62991081094671,1.8061927530577624,4.241509609577641,1.8506143516462548,85.82949308755761
902110120,1951,5.0472748673841785,2 FAMILY CONVERSION - ALL STYLES AND AGES,RM,1.7481880270062005,17.448843469037758,1.0,Grvl,3.0,Lvl,AllPub,Inside,2.0,OldTown,Norm,Norm,2fmCon,1.5Fin,4,6,1900,1950,Gable,CompShg,MetalSd,MetalSd,None,0.0,1.8265931494113017,2.0,PConc,1.2746243075610355,2.4341454443074553,1.8576374438380683,3.3676872539035188,0.0,4.119873494213048,0.0,938.0,938.0,GasA,2.6953520732144733,0.0,SBrkr,1084,867,0,0.0,0.0,2,0,4,2,0.15757055992425428,9,7.0,0,0.0,Detchd,1993.0,1.1946754417305403,2.0,576.0,2.11249557097178,3.0,0.7617944366025604,0,6,28,0,0,0,0.08467418783409197,0.0,None,0,4,2006,WD ,Normal,Yes,42.030848799999994,-93.6181195,1.3798761538638062,2.7931916067864515,0.3099496427478605,57.15017939518196
902111010,844,5.0472748673841785,1-STORY 1945 & OLDER,RM,1.6989700043360187,16.400616588761814,1.0,Pave,3.0,Lvl,AllPub,Inside,2.0,OldTown,Norm,Norm,1Fam,1Story,5,7,1925,1950,Gable,CompShg,MetalSd,Stucco,None,0.0,0.8725028398084707,2.0,BrkTil,1.2746243075610355,1.0279444408668477,1.8576374438380683,3.3676872539035188,0.0,4.119873494213048,0.0,844.0,844.0,GasA,2.191491427869529,1.0,SBrkr,844,0,0,0.0,0.0,1,0,2,1,0.9106778858731488,5,7.0,0,0.0,Detchd,1925.0,1.1946754417305403,1.0,216.0,2.11249557097178,3.0,0.0,50,81,123,0,0,0,0.08467418783409197,0.0,None,0,7,2006,WD ,Normal,Yes,42.03119248315056,-93.61581118310563,1.5008606019897306,2.827940775626006,0.35241002434244084,132.10900473933648
902103090,1657,5.0472748673841785,1.5 STORY FINISHED ALL AGES,RM,1.7781512503836436,16.335422057964777,1.0,None,3.0,Lvl,AllPub,Corner,2.0,OldTown,Norm,Norm,1Fam,1.5Fin,4,6,1920,1980,Gable,CompShg,Wd Sdng,Wd Sdng,None,0.0,0.8725028398084707,2.0,PConc,1.2746243075610355,1.0279444408668477,1.8576374438380683,2.4364887050400963,284.0,4.119873494213048,0.0,863.0,1147.0,GasA,2.191491427869529,0.0,SBrkr,1147,510,0,0.0,0.0,1,0,4,1,0.15757055992425428,9,7.0,1,1.8756322044586435,Detchd,1920.0,1.1946754417305403,1.0,162.0,0.6755551026356104,0.6378266475414103,0.0,0,0,0,0,0,0,0.08467418783409197,0.0,None,0,7,2006,WD ,Normal,Yes,42.032262889570774,-93.61855975092026,1.3754292237074108,2.8890258188782387,0.4084577783571153,67.29028364514183
527425035,864,5.0463000196529695,1-STORY 1946 & NEWER ALL STYLES,RL,1.874677279162954,19.17922424245413,1.0,None,0.9017818831033207,Lvl,AllPub,FR2,2.0,NAmes,Norm,Norm,1Fam,1Story,4,5,1972,1972,Hip,CompShg,MetalSd,MetalSd,None,0.0,0.8725028398084707,2.0,CBlock,1.2746243075610355,2.4341454443074553,1.8576374438380683,2.7052722588006533,600.0,4.119873494213048,0.0,264.0,864.0,GasA,2.191491427869529,1.0,SBrkr,864,0,0,0.0,0.0,1,0,3,1,0.9106778858731488,5,7.0,0,0.0,Detchd,1980.0,1.1946754417305403,2.0,576.0,2.11249557097178,3.0,2.0,216,0,0,0,0,0,0.08467418783409197,1.0,None,0,4,2008,COD,Normal,No,42.056575537958985,-93.62422771374996,2.239971004260108,4.5626752677040825,2.1098533810747018,128.76157407407408
902105010,1360,5.0453229787866585,2-STORY 1945 & OLDER,RM,1.9030899869919435,15.890619059604152,1.0,Grvl,3.0,Lvl,AllPub,Inside,2.0,OldTown,Norm,Norm,1Fam,2Story,5,5,1910,2003,Gable,CompShg,AsbShng,AsbShng,None,0.0,0.8725028398084707,2.0,BrkTil,1.2746243075610355,1.0279444408668477,1.8576374438380683,3.3676872539035188,0.0,4.119873494213048,0.0,680.0,680.0,GasA,1.9734131461717157,0.0,SBrkr,680,680,0,0.0,0.0,1,0,2,1,0.9106778858731488,6,7.0,0,0.0,Attchd,1910.0,1.1946754417305403,1.0,330.0,0.6755551026356104,3.0,2.0,192,50,0,0,0,0,0.08467418783409197,0.0,None,0,1,2008,WD ,Normal,Yes,42.03316868097388,-93.61590522326648,1.522688283531756,2.9629591900006225,0.4824199638450469,81.61764705882355
527450280,987,5.0453229787866585,2-STORY PUD - 1946 & NEWER,RM,1.3222192947339193,12.8055666226575,1.0,None,3.0,Lvl,AllPub,Inside,2.0,BrDale,Norm,Norm,Twnhs,2Story,6,5,1973,1973,Gable,CompShg,HdBoard,HdBoard,BrkFace,504.0,0.8725028398084707,2.0,CBlock,1.2746243075610355,2.4341454443074553,1.8576374438380683,2.7052722588006533,254.0,4.119873494213048,0.0,229.0,483.0,GasA,2.191491427869529,1.0,SBrkr,483,504,0,1.0,0.0,1,1,2,1,0.9106778858731488,5,7.0,0,0.0,Detchd,1973.0,1.1946754417305403,1.0,264.0,2.11249557097178,3.0,2.0,0,0,0,0,0,0,0.08467418783409197,0.0,None,0,7,2009,WD ,Normal,No,42.052547,-93.628226,1.8986403318277816,4.294944889434646,1.8822433016298703,112.46200607902736
908225240,948,5.0453229787866585,1-STORY 1946 & NEWER ALL STYLES,RL,1.8750612633917,18.39760327185312,1.0,None,3.0,Bnk,AllPub,Inside,2.0,Edwards,Norm,Norm,1Fam,1Story,4,5,1954,1954,Hip,CompShg,Wd Sdng,Wd Sdng,BrkFace,132.0,0.8725028398084707,2.0,PConc,1.2746243075610355,2.4341454443074553,1.8576374438380683,3.1799343302297918,492.0,4.119873494213048,0.0,372.0,864.0,GasA,4.0,1.0,SBrkr,948,0,0,0.0,0.0,1,0,3,1,0.9106778858731488,5,7.0,0,0.0,Attchd,1954.0,1.1946754417305403,1.0,248.0,2.11249557097178,3.0,2.0,0,0,0,0,0,0,0.08467418783409197,0.0,None,0,2,2007,WD ,Normal,No,42.02071514285714,-93.6635408367347,1.0919060525992859,2.9844406570777595,2.374896383996295,117.08860759493669
902207010,866,5.04336227802113,1-STORY 1945 & OLDER,RM,1.6020599913279625,15.229393362101641,1.0,None,3.0,Lvl,AllPub,Inside,2.0,OldTown,Norm,Norm,1Fam,1Story,5,9,1945,1997,Gable,CompShg,VinylSd,VinylSd,None,0.0,0.8725028398084707,1.4825494664808143,CBlock,1.2746243075610355,2.4341454443074553,1.8576374438380683,3.1799343302297918,329.0,4.119873494213048,0.0,357.0,686.0,GasA,2.6953520732144733,1.0,SBrkr,866,0,0,0.0,0.0,1,0,2,1,2.2636393278340137,4,7.0,0,0.0,None,1945.0,0.0,0.0,0.0,0.2510801201739916,0.0,2.0,58,42,0,0,0,0,0.08467418783409197,0.0,None,0,8,2007,WD ,Normal,Yes,42.03193969387755,-93.60865769387756,1.8725211630119527,2.9433025453805906,0.616713297822438,127.59815242494227
903234030,1103,5.04336227802113,1-STORY 1945 & OLDER,RM,1.6989700043360187,16.604828881291994,1.0,None,3.0,Lvl,AllPub,Inside,2.0,OldTown,Artery,Norm,1Fam,1Story,6,6,1925,1980,Gable,CompShg,MetalSd,MetalSd,None,0.0,0.8725028398084707,1.4825494664808143,BrkTil,1.2746243075610355,2.4341454443074553,1.8576374438380683,2.7052722588006533,397.0,4.119873494213048,0.0,706.0,1103.0,GasA,2.6953520732144733,1.0,SBrkr,1103,0,0,0.0,0.0,1,0,2,1,2.2636393278340137,5,7.0,1,2.2533270170006707,Detchd,1976.0,1.1946754417305403,2.0,440.0,2.11249557097178,3.0,2.0,166,120,0,0,0,0,0.08467418783409197,0.6756228875617447,None,0,7,2006,WD ,Normal,Yes,42.03247928571429,-93.62044965306124,1.2842884630299778,2.899480712664173,0.4405904116368008,100.18132366273798
903233220,1324,5.0413926851582245,1.5 STORY FINISHED ALL AGES,RM,1.7075701760979365,16.66925976636273,1.0,None,3.0,Lvl,AllPub,Inside,2.0,BrkSide,Norm,Norm,1Fam,1.5Fin,5,7,1930,1984,Gable,CompShg,MetalSd,MetalSd,None,0.0,0.8725028398084707,1.4825494664808143,BrkTil,1.2746243075610355,2.4341454443074553,1.8576374438380683,3.3676872539035188,0.0,4.119873494213048,0.0,741.0,741.0,GasA,2.6953520732144733,1.0,SBrkr,741,583,0,0.0,0.0,1,0,3,1,2.2636393278340137,7,7.0,0,0.0,Detchd,1930.0,1.1946754417305403,1.0,180.0,0.6755551026356104,3.0,2.0,0,0,55,0,0,0,0.08467418783409197,0.0,None,0,2,2006,WD ,Normal,Yes,42.03240181818182,-93.62238523232323,1.1865834686165282,2.8929546612158488,0.4737974269646386,83.08157099697884
532353020,980,5.0413926851582245,1-STORY 1946 & NEWER ALL STYLES,RL,1.7993405494535817,18.235416954795124,1.0,None,0.9017818831033207,Lvl,AllPub,Inside,2.0,Sawyer,Norm,Norm,1Fam,1Story,5,5,1962,1962,Hip,CompShg,HdBoard,Plywood,None,0.0,0.8725028398084707,2.0,CBlock,1.2746243075610355,2.4341454443074553,1.8576374438380683,2.4364887050400963,68.0,2.846509497886503,884.0,28.0,980.0,GasA,2.6953520732144733,1.0,SBrkr,980,0,0,1.0,0.0,1,0,3,1,0.9106778858731488,5,7.0,0,0.0,Detchd,1969.0,1.1946754417305403,2.0,400.0,2.11249557097178,3.0,2.0,0,28,0,0,0,0,0.08467418783409197,0.6756228875617447,None,0,11,2009,WD ,Normal,No,42.035400277951524,-93.67603409068205,1.6958982084196237,4.1617249588724325,3.0498496947920395,112.24489795918369
902109010,813,5.0413926851582245,1-STORY 1945 & OLDER,RM,1.845098040014257,16.429671024079713,1.0,None,3.0,Lvl,AllPub,Inside,2.0,OldTown,Norm,Norm,1Fam,1Story,6,8,1930,2005,Hip,CompShg,Wd Sdng,Wd Sdng,None,0.0,0.8725028398084707,2.0,BrkTil,1.2746243075610355,2.4341454443074553,1.8576374438380683,3.3676872539035188,0.0,4.119873494213048,0.0,813.0,813.0,GasA,4.0,1.0,FuseA,813,0,0,0.0,0.0,1,0,2,1,2.2636393278340137,5,7.0,0,0.0,Detchd,1932.0,1.1946754417305403,1.0,270.0,0.6755551026356104,0.6378266475414103,0.0,0,113,0,0,0,0,0.08467418783409197,0.0,None,0,6,2006,WD ,Normal,Yes,42.031202533833984,-93.61899232638844,1.339388509914342,2.8146436330924516,0.338063118479247,135.30135301353013
902102080,1230,5.0413926851582245,1.5 STORY FINISHED ALL AGES,RM,1.7781512503836436,18.473800165060183,1.0,Grvl,3.0,Lvl,AllPub,Corner,2.0,OldTown,Norm,Norm,1Fam,2Story,5,6,1910,1981,Gable,CompShg,Wd Sdng,Wd Sdng,None,0.0,0.8725028398084707,2.0,PConc,1.2746243075610355,2.4341454443074553,1.8576374438380683,3.3676872539035188,0.0,4.119873494213048,0.0,440.0,440.0,GasA,2.6953520732144733,1.0,SBrkr,682,548,0,0.0,0.0,1,1,2,1,0.9106778858731488,5,7.0,0,0.0,Detchd,1966.0,1.1946754417305403,2.0,440.0,2.11249557097178,3.0,2.0,74,0,128,0,0,0,0.08467418783409197,0.6756228875617447,None,0,5,2009,WD ,Normal,Yes,42.03339248979592,-93.61561781632652,1.5407729716768783,2.9799332195757344,0.5009206427149172,89.4308943089431
903450110,816,5.0413926851582245,DUPLEX - ALL STYLES AND AGES,RM,2.041392685158225,17.752465976135756,0.0,None,0.0037911103834481494,Bnk,AllPub,Corner,1.0809763062605158,IDOTRR,RRNn,Norm,Duplex,1Story,5,5,1963,1963,Gable,CompShg,Wd Sdng,Wd Sdng,None,0.0,0.0,2.0,CBlock,2.754406441726428,2.4341454443074553,4.0,2.4364887050400963,104.0,6.0,712.0,0.0,816.0,GasA,2.191491427869529,0.0,SBrkr,816,0,0,1.0,0.0,1,0,2,1,0.9106778858731488,5,7.0,0,0.0,CarPort,1963.0,1.1946754417305403,2.0,516.0,2.11249557097178,3.0,2.0,106,0,0,0,0,0,0.08467418783409197,0.0,None,0,5,2010,WD ,Normal,No,42.0258675,-93.6290828,0.8130928564701225,2.4683571720007937,0.5704401866989132,134.80392156862746
902301080,1284,5.0413926851582245,1.5 STORY FINISHED ALL AGES,RM,1.6989700043360187,14.915879613646931,1.0,Grvl,3.0,Lvl,AllPub,Inside,2.0,OldTown,Norm,Norm,1Fam,1.5Fin,5,7,1947,1950,Gable,CompShg,AsbShng,AsbShng,None,0.0,0.8725028398084707,2.0,CBlock,1.2746243075610355,2.4341454443074553,1.8576374438380683,2.4364887050400963,312.0,4.119873494213048,0.0,408.0,720.0,GasA,2.191491427869529,1.0,SBrkr,720,564,0,0.0,0.0,1,1,2,1,0.9106778858731488,5,7.0,0,0.0,Detchd,1948.0,1.1946754417305403,1.0,240.0,2.11249557097178,3.0,2.0,0,35,0,0,0,0,0.08467418783409197,1.0,None,0,4,2009,WD ,Normal,Yes,42.02897514542568,-93.6172969807962,1.4091528012139976,2.667815097439523,0.1843534561552329,85.66978193146417
909277070,1374,5.0413926851582245,1.5 STORY FINISHED ALL AGES,RL,1.8497679181477418,18.057107157634398,1.0,Grvl,0.9017818831033207,HLS,AllPub,Inside,2.0,Crawfor,Feedr,Norm,1Fam,1.5Fin,5,4,1938,1950,Gable,CompShg,Wd Sdng,Wd Sdng,None,0.0,0.8725028398084707,2.0,BrkTil,1.2746243075610355,2.4341454443074553,1.8576374438380683,3.3676872539035188,0.0,4.119873494213048,0.0,884.0,884.0,GasA,2.191491427869529,1.0,FuseF,932,442,0,0.0,0.0,1,0,3,1,0.9106778858731488,6,7.0,0,0.0,Detchd,1938.0,1.1946754417305403,1.0,225.0,2.11249557097178,3.0,2.0,64,0,0,0,100,0,0.08467418783409197,0.0,None,0,3,2008,WD ,Normal,Yes,42.018704638756454,-93.63952640343916,0.6877709786325586,2.144569586976921,1.2265142839181729,80.05822416302766
908127070,1179,5.0413926851582245,1-STORY 1946 & NEWER ALL STYLES,RL,1.9030899869919435,17.658106340575966,1.0,None,3.0,Lvl,AllPub,Inside,2.0,Edwards,Norm,Norm,1Fam,1Story,6,6,1960,1960,Hip,CompShg,HdBoard,HdBoard,Stone,198.0,0.8725028398084707,2.0,CBlock,1.2746243075610355,2.4341454443074553,1.8576374438380683,3.3676872539035188,0.0,4.119873494213048,0.0,1179.0,1179.0,GasA,2.6953520732144733,1.0,SBrkr,1179,0,0,0.0,0.0,1,0,2,1,0.9106778858731488,5,6.49325756947896,0,0.0,Attchd,1960.0,3.0,2.0,622.0,2.11249557097178,3.0,0.7617944366025604,0,0,0,0,0,0,0.08467418783409197,0.1022177495188724,None,0,6,2007,WD ,Normal,No,42.0208362244898,-93.67148761224493,1.4651420389690435,3.2947098525003886,2.777964482174623,93.29940627650551
908103090,1088,5.0413926851582245,1-STORY 1946 & NEWER ALL STYLES,RL,1.8260748027008264,17.685998967375888,1.0,None,3.0,Lvl,AllPub,Inside,2.0,Edwards,Norm,Norm,1Fam,1Story,4,6,1963,1963,Gable,CompShg,VinylSd,VinylSd,Stone,20.0,0.8725028398084707,1.4825494664808143,CBlock,1.2746243075610355,2.4341454443074553,1.8576374438380683,2.7052722588006533,132.0,3.5636002154498656,841.0,115.0,1088.0,GasA,2.191491427869529,1.0,SBrkr,1088,0,0,0.0,0.0,1,0,2,1,0.9106778858731488,4,7.0,0,0.0,Detchd,2002.0,1.1946754417305403,2.0,520.0,2.11249557097178,3.0,0.7617944366025604,0,0,0,0,0,0,0.08467418783409197,0.0,None,0,6,2007,COD,Normal,No,42.021106484848495,-93.67618415151516,1.6896517045232868,3.4959511625861714,3.0152490108081107,101.10294117647058
902406020,984,5.0413926851582245,1-STORY 1946 & NEWER ALL STYLES,RM,1.8129133566428557,18.235416954795124,1.0,None,3.0,Lvl,AllPub,Inside,2.0,OldTown,Norm,Norm,1Fam,1Story,5,6,1959,1959,Gable,CompShg,MetalSd,MetalSd,BrkFace,164.0,0.8725028398084707,2.0,CBlock,1.2746243075610355,2.4341454443074553,1.8576374438380683,2.4720498500137325,200.0,4.119873494213048,0.0,784.0,984.0,GasA,2.6953520732144733,1.0,SBrkr,984,0,0,1.0,0.0,1,0,2,1,0.15757055992425428,5,7.0,0,0.0,Detchd,1959.0,1.1946754417305403,1.0,308.0,2.11249557097178,3.0,0.0,0,0,0,0,0,0,0.08467418783409197,0.0,None,0,6,2008,WD ,Normal,No,42.02712546980143,-93.605942312012,1.9922897118281733,2.661756563481384,0.6236217194230466,111.78861788617886
527404150,858,5.0413926851582245,1-STORY 1946 & NEWER ALL STYLES,RL,1.874677279162954,17.268843529136838,1.0,None,0.9017818831033207,Lvl,AllPub,Inside,2.0,NAmes,Norm,Norm,1Fam,1Story,4,6,1971,1971,Gable,CompShg,HdBoard,HdBoard,None,0.0,0.8725028398084707,2.0,CBlock,1.2746243075610355,2.4341454443074553,1.8576374438380683,3.1799343302297918,322.0,4.119873494213048,0.0,536.0,858.0,GasA,2.191491427869529,1.0,SBrkr,858,0,0,0.0,0.0,1,0,2,1,0.9106778858731488,4,7.0,0,0.0,Detchd,1979.0,1.1946754417305403,1.0,684.0,2.11249557097178,3.0,2.0,0,0,0,0,0,0,0.08467418783409197,0.0,None,0,6,2007,WD ,Normal,No,42.053588369933095,-93.62802456691792,1.9677476960137767,4.365888544805558,1.9486000410272741,128.2051282051282
527455270,892,5.0413926851582245,1-STORY 1946 & NEWER ALL STYLES,RL,1.874677279162954,18.137055241598254,1.0,None,3.0,Lvl,AllPub,Corner,2.0,NAmes,Norm,Norm,1Fam,1Story,5,5,1966,1966,Gable,CompShg,HdBoard,HdBoard,BrkFace,65.0,0.8725028398084707,2.0,CBlock,1.2746243075610355,2.4341454443074553,1.8576374438380683,2.4720498500137325,340.0,4.119873494213048,0.0,524.0,864.0,GasA,2.191491427869529,1.0,SBrkr,892,0,0,0.0,0.0,1,0,3,1,0.9106778858731488,5,7.0,0,0.0,Attchd,1966.0,2.5752869056400822,1.0,264.0,2.11249557097178,3.0,2.0,0,0,0,0,0,0,0.08467418783409197,0.6816695427368913,None,0,10,2008,WD ,Normal,No,42.04854121553709,-93.62656829657291,1.7007229452288466,4.0134660874529935,1.5929645282196268,123.31838565022423
535126100,1392,5.0413926851582245,1-STORY 1946 & NEWER ALL STYLES,RL,2.0791812460476247,19.40603543938408,1.0,None,3.0,Lvl,AllPub,Corner,2.0,NAmes,Norm,Norm,1Fam,1Story,6,3,1968,1968,Hip,CompShg,Wd Sdng,Wd Sdng,BrkFace,216.0,0.8725028398084707,2.0,CBlock,0.377374015537109,1.0279444408668477,1.8576374438380683,3.3676872539035188,0.0,4.119873494213048,0.0,1392.0,1392.0,GasA,2.6953520732144733,1.0,SBrkr,1392,0,0,1.0,0.0,1,0,2,1,0.9106778858731488,5,4.121970847120755,2,1.8756322044586435,Attchd,1968.0,2.5752869056400822,2.0,576.0,2.11249557097178,3.0,2.0,0,0,240,0,0,0,0.08467418783409197,0.0,None,0,7,2009,WD ,Normal,No,42.04590928286497,-93.6142550156629,1.9969854161018263,3.846338295040515,1.3631667030766978,79.02298850574712
909101010,1196,5.0413926851582245,1.5 STORY FINISHED ALL AGES,RL,1.8260748027008264,19.070161769383763,1.0,Grvl,3.0,Lvl,AllPub,Corner,2.0,Edwards,Norm,Norm,1Fam,1.5Fin,6,8,1920,2000,Gable,CompShg,Wd Sdng,Wd Sdng,None,0.0,0.8725028398084707,2.0,BrkTil,1.2746243075610355,1.0279444408668477,2.4316970238237707,3.3676872539035188,0.0,4.119873494213048,0.0,684.0,684.0,GasA,2.6953520732144733,1.0,SBrkr,684,512,0,0.0,0.0,1,0,3,1,2.2636393278340137,7,7.0,0,0.0,Detchd,2005.0,1.1946754417305403,2.0,528.0,2.11249557097178,3.0,2.0,0,46,0,0,0,0,0.08467418783409197,0.1022177495188724,Shed,800,8,2009,ConLI,Normal,Yes,42.02208660424489,-93.657991365334,0.7958167838274327,2.8588610568040966,2.078151052565528,91.97324414715722
534451110,1203,5.0413926851582245,1.5 STORY FINISHED ALL AGES,RL,1.7477663409046142,17.118078571430896,1.0,None,0.9017818831033207,Bnk,AllPub,Corner,2.0,BrkSide,Norm,Norm,1Fam,1.5Fin,5,4,1950,1950,Gable,CompShg,MetalSd,MetalSd,BrkCmn,161.0,0.8725028398084707,2.0,CBlock,1.2746243075610355,2.4341454443074553,1.8576374438380683,2.4364887050400963,185.0,4.119873494213048,0.0,524.0,709.0,GasA,2.191491427869529,1.0,SBrkr,979,224,0,1.0,0.0,1,0,3,1,2.2636393278340137,5,7.0,1,1.8756322044586435,Detchd,1950.0,1.1946754417305403,1.0,352.0,2.11249557097178,3.0,2.0,0,0,248,0,0,0,0.08467418783409197,0.0,None,0,7,2009,WD ,Normal,No,42.035435,-93.628563,0.9769454065078954,3.1201288565186065,0.8287841363128872,91.4380714879468
902427180,1382,5.0413926851582245,SPLIT OR MULTI-LEVEL,RM,1.8808135922807916,18.90627096517427,1.0,None,3.0,Lvl,AllPub,Inside,2.0,OldTown,Norm,Norm,1Fam,SLvl,4,7,1949,2002,Gable,CompShg,Stucco,Wd Sdng,None,0.0,0.8725028398084707,2.0,Slab,0.0,0.3782424304582994,0.0,0.0,0.0,0.0,0.0,0.0,0.0,GasA,4.0,1.0,SBrkr,1382,0,0,0.0,0.0,2,0,1,1,0.9106778858731488,6,5.727753888212493,1,1.8756322044586435,Attchd,1957.0,2.5752869056400822,1.0,384.0,2.11249557097178,3.0,2.0,0,40,0,0,0,0,0.08467418783409197,0.0,None,0,5,2007,WD ,Normal,Yes,42.02711537871572,-93.60489958791166,2.0459465433765445,2.678338980318546,0.6770474749409804,79.5947901591896
